"doctor_id","clinic_id","doctor_name","doctor_gender","doctor_specialty","doctor_consultation_fee"
"DOC001935","CLN00062","dr. Paris Dongoran, Sp.PD","P","Penyakit Dalam",80000
"DOC001936","CLN00015","dr. Paris Permadi, Sp.THT","P","THT",80000
"DOC001937","CLN00016","dr. Paris Permadi, Sp.THT","P","THT",80000
"DOC001938","CLN00017","dr. Paris Permadi, Sp.THT","P","THT",80000
"DOC001939","CLN00018","dr. Paris Permadi, Sp.THT","P","THT",80000
"DOC001940","CLN00020","dr. Patricia Megantara","P","Umum",50000
"DOC001941","CLN00021","dr. Patricia Megantara","P","Umum",50000
"DOC001942","CLN00015","dr. Patricia Suartini","P","Umum",50000
"DOC001943","CLN00017","dr. Patricia Suartini","P","Umum",50000
"DOC001944","CLN00018","dr. Patricia Suartini","P","Umum",50000
"DOC001945","CLN00086","dr. Patricia Winarno, Sp.THT","P","THT",80000
"DOC001946","CLN00087","dr. Patricia Winarno, Sp.THT","P","THT",80000
"DOC001947","CLN00003","dr. Paulin Damanik","P","Umum",50000
"DOC001948","CLN00055","dr. Paulin Mulyani","P","Umum",60000
"DOC001949","CLN00019","dr. Paulin Prabowo","P","Umum",50000
"DOC001950","CLN00082","dr. Paulin Prakasa","P","Umum",50000
"DOC001951","CLN00083","dr. Paulin Prakasa","P","Umum",50000
"DOC001952","CLN00011","dr. Paulin Tampubolon, Sp.THT","P","THT",80000
"DOC001953","CLN00012","dr. Paulin Tampubolon, Sp.THT","P","THT",80000
"DOC001954","CLN00013","dr. Paulin Tampubolon, Sp.THT","P","THT",80000
"DOC001955","CLN00014","dr. Paulin Tampubolon, Sp.THT","P","THT",80000
"DOC001956","CLN00019","dr. Paulin Wijaya, Sp.A","P","Anak",80000
"DOC001957","CLN00020","dr. Paulin Wijaya, Sp.A","P","Anak",80000
"DOC001958","CLN00003","dr. Pia Agustina, Sp.KK","P","Kulit & Kelamin",80000
"DOC001959","CLN00004","dr. Pia Agustina, Sp.KK","P","Kulit & Kelamin",80000
"DOC001960","CLN00026","dr. Praba Mustofa, Sp.PD","L","Penyakit Dalam",80000
"DOC001961","CLN00042","dr. Prabawa Habibi, Sp.PD","L","Penyakit Dalam",80000
"DOC001962","CLN00046","dr. Prabawa Habibi, Sp.PD","L","Penyakit Dalam",80000
"DOC001963","CLN00047","dr. Prabawa Habibi, Sp.PD","L","Penyakit Dalam",80000
"DOC001964","CLN00048","dr. Prabawa Habibi, Sp.PD","L","Penyakit Dalam",80000
"DOC001965","CLN00008","dr. Prakosa Megantara, Sp.PD","L","Penyakit Dalam",90000
"DOC001966","CLN00003","dr. Pranata Sinaga","L","Umum",50000
"DOC001967","CLN00041","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001968","CLN00042","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001969","CLN00043","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001970","CLN00044","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001971","CLN00045","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001972","CLN00046","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001973","CLN00047","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001974","CLN00048","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001975","CLN00049","dr. Pranata Suartini, Sp.THT","L","THT",80000
"DOC001976","CLN00072","dr. Pranawa Puspita","L","Umum",60000
"DOC001977","CLN00073","dr. Pranawa Puspita","L","Umum",60000
"DOC001978","CLN00075","dr. Pranawa Puspita","L","Umum",60000
"DOC001979","CLN00015","dr. Prasetyo Kurniawan, Sp.A","L","Anak",80000
"DOC001980","CLN00016","dr. Prasetyo Kurniawan, Sp.A","L","Anak",80000
"DOC001981","CLN00055","dr. Prasetyo Rahimah","L","Umum",60000
"DOC001982","CLN00056","dr. Prasetyo Rahimah","L","Umum",60000
"DOC001983","CLN00024","dr. Prayitna Santoso","L","Umum",50000
"DOC001984","CLN00027","dr. Prayitna Santoso","L","Umum",50000
"DOC001985","CLN00028","dr. Prayitna Zulaika","L","Umum",50000
"DOC001986","CLN00030","dr. Prayitna Zulaika","L","Umum",50000
"DOC001987","CLN00032","dr. Prayitna Zulaika","L","Umum",50000
"DOC001988","CLN00005","dr. Prayoga Prakasa, Sp.THT","L","THT",90000
"DOC001989","CLN00006","dr. Prayoga Prakasa, Sp.THT","L","THT",90000
"DOC001990","CLN00007","dr. Prayoga Prakasa, Sp.THT","L","THT",90000
"DOC001991","CLN00008","dr. Prayoga Prakasa, Sp.THT","L","THT",90000
"DOC001992","CLN00009","dr. Prayoga Prakasa, Sp.THT","L","THT",90000
"DOC001993","CLN00010","dr. Prayoga Prakasa, Sp.THT","L","THT",90000
"DOC001994","CLN00005","dr. Prayoga Wulandari, Sp.A","L","Anak",90000
"DOC001995","CLN00010","dr. Prayoga Wulandari, Sp.A","L","Anak",90000
"DOC001996","CLN00012","dr. Prayogo Maheswara","L","Umum",50000
"DOC001997","CLN00013","dr. Prayogo Maheswara","L","Umum",50000
"DOC001998","CLN00014","dr. Prayogo Maheswara","L","Umum",50000
"DOC001999","CLN00080","dr. Puji Dongoran, Sp.KK","P","Kulit & Kelamin",80000
"DOC002000","CLN00081","dr. Puji Dongoran, Sp.KK","P","Kulit & Kelamin",80000
"DOC002001","CLN00082","dr. Puji Dongoran, Sp.KK","P","Kulit & Kelamin",80000
"DOC002002","CLN00083","dr. Puji Dongoran, Sp.KK","P","Kulit & Kelamin",80000
"DOC002003","CLN00057","dr. Puji Firmansyah, Sp.OG","P","Obgyn",1e+05
"DOC002004","CLN00058","dr. Puji Firmansyah, Sp.OG","P","Obgyn",1e+05
"DOC002005","CLN00051","dr. Puput Anggriawan, Sp.PD","P","Penyakit Dalam",80000
"DOC002006","CLN00057","dr. Puput Safitri, Sp.THT","P","THT",80000
"DOC002007","CLN00058","dr. Puput Safitri, Sp.THT","P","THT",80000
"DOC002008","CLN00052","dr. Puput Salahudin","P","Umum",60000
"DOC002009","CLN00054","dr. Puput Salahudin","P","Umum",60000
"DOC002010","CLN00056","dr. Puput Salahudin","P","Umum",60000
"DOC002011","CLN00071","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002012","CLN00072","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002013","CLN00073","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002014","CLN00074","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002015","CLN00075","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002016","CLN00076","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002017","CLN00077","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002018","CLN00078","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002019","CLN00079","dr. Purwadi Mansur, Sp.THT","L","THT",1e+05
"DOC002020","CLN00031","dr. Purwadi Maryati, Sp.PD","L","Penyakit Dalam",80000
"DOC002021","CLN00032","dr. Purwadi Maryati, Sp.PD","L","Penyakit Dalam",80000
"DOC002022","CLN00019","dr. Purwadi Rahayu","L","Umum",50000
"DOC002023","CLN00021","dr. Purwadi Rahayu","L","Umum",50000
"DOC002024","CLN00016","dr. Puspa Ardianto","P","Umum",50000
"DOC002025","CLN00050","dr. Puspa Irawan, Sp.KK","P","Kulit & Kelamin",80000
"DOC002026","CLN00051","dr. Puspa Irawan, Sp.KK","P","Kulit & Kelamin",80000
"DOC002027","CLN00011","dr. Puspa Sihombing, Sp.THT","P","THT",80000
"DOC002028","CLN00012","dr. Puspa Sihombing, Sp.THT","P","THT",80000
"DOC002029","CLN00013","dr. Puspa Sihombing, Sp.THT","P","THT",80000
"DOC002030","CLN00014","dr. Puspa Sihombing, Sp.THT","P","THT",80000
"DOC002031","CLN00022","dr. Puti Ramadan","P","Umum",50000
"DOC002032","CLN00027","dr. Puti Ramadan","P","Umum",50000
"DOC002033","CLN00001","dr. Putri Mandasari","P","Umum",50000
"DOC002034","CLN00002","dr. Putri Mandasari","P","Umum",50000
"DOC002035","CLN00013","dr. Putri Nainggolan, Sp.KK","P","Kulit & Kelamin",80000
"DOC002036","CLN00014","dr. Putri Nainggolan, Sp.KK","P","Kulit & Kelamin",80000
"DOC002037","CLN00029","dr. Putu Nuraini","L","Umum",50000
"DOC002038","CLN00050","dr. Putu Yolanda","L","Umum",50000
"DOC002039","CLN00051","dr. Putu Yolanda","L","Umum",50000
"DOC002040","CLN00063","dr. Qori Hartati","P","Umum",50000
"DOC002041","CLN00011","dr. Qori Lestari","P","Umum",50000
"DOC002042","CLN00012","dr. Qori Lestari","P","Umum",50000
"DOC002043","CLN00014","dr. Qori Lestari","P","Umum",50000
"DOC002044","CLN00057","dr. Qori Mardhiyah","P","Umum",50000
"DOC002045","CLN00058","dr. Qori Mardhiyah","P","Umum",50000
"DOC002046","CLN00019","dr. Qori Uwais, Sp.KK","P","Kulit & Kelamin",80000
"DOC002047","CLN00020","dr. Qori Uwais, Sp.KK","P","Kulit & Kelamin",80000
"DOC002048","CLN00021","dr. Qori Uwais, Sp.KK","P","Kulit & Kelamin",80000
"DOC002049","CLN00003","dr. Queen Nashiruddin, Sp.KK","P","Kulit & Kelamin",80000
"DOC002050","CLN00004","dr. Queen Nashiruddin, Sp.KK","P","Kulit & Kelamin",80000
"DOC002051","CLN00057","dr. Queen Permata, Sp.PD","P","Penyakit Dalam",80000
"DOC002052","CLN00042","dr. Queen Rajata","P","Umum",50000
"DOC002053","CLN00043","dr. Queen Rajata","P","Umum",50000
"DOC002054","CLN00048","dr. Queen Rajata","P","Umum",50000
"DOC002055","CLN00073","dr. Rachel Prasasta","P","Umum",60000
"DOC002056","CLN00075","dr. Rachel Prasasta","P","Umum",60000
"DOC002057","CLN00079","dr. Rachel Prasasta","P","Umum",60000
"DOC002058","CLN00006","dr. Rachel Saefullah","P","Umum",60000
"DOC002059","CLN00008","dr. Rachel Saefullah","P","Umum",60000
"DOC002060","CLN00006","dr. Raden Laksmiwati, Sp.PD","L","Penyakit Dalam",90000
"DOC002061","CLN00069","dr. Radika Hidayanto","L","Umum",50000
"DOC002062","CLN00004","dr. Radika Sihotang","L","Umum",50000
"DOC002063","CLN00019","dr. Radit Nashiruddin, Sp.PD","L","Penyakit Dalam",80000
"DOC002064","CLN00051","dr. Raditya Fujiati","L","Umum",50000
"DOC002065","CLN00060","dr. Raditya Nashiruddin","L","Umum",50000
"DOC002066","CLN00068","dr. Rafi Damanik","L","Umum",50000
"DOC002067","CLN00069","dr. Rafi Damanik","L","Umum",50000
"DOC002068","CLN00070","dr. Rafi Damanik","L","Umum",50000
"DOC002069","CLN00069","dr. Rafid Halimah","L","Umum",50000
"DOC002070","CLN00005","dr. Raharja Namaga, Sp.OG","L","Obgyn",110000
"DOC002071","CLN00006","dr. Raharja Namaga, Sp.OG","L","Obgyn",110000
"DOC002072","CLN00007","dr. Raharja Namaga, Sp.OG","L","Obgyn",110000
"DOC002073","CLN00008","dr. Raharja Namaga, Sp.OG","L","Obgyn",110000
"DOC002074","CLN00009","dr. Raharja Namaga, Sp.OG","L","Obgyn",110000
"DOC002075","CLN00010","dr. Raharja Namaga, Sp.OG","L","Obgyn",110000
"DOC002076","CLN00033","dr. Rahayu Hariyah","P","Umum",60000
"DOC002077","CLN00034","dr. Rahayu Hariyah","P","Umum",60000
"DOC002078","CLN00035","dr. Rahayu Hariyah","P","Umum",60000
"DOC002079","CLN00036","dr. Rahayu Hariyah","P","Umum",60000
"DOC002080","CLN00037","dr. Rahayu Hariyah","P","Umum",60000
"DOC002081","CLN00038","dr. Rahayu Hariyah","P","Umum",60000
"DOC002082","CLN00039","dr. Rahayu Hariyah","P","Umum",60000
"DOC002083","CLN00003","dr. Rahayu Kusumo, Sp.THT","P","THT",80000
"DOC002084","CLN00063","dr. Rahayu Safitri, Sp.PD","P","Penyakit Dalam",80000
"DOC002085","CLN00057","dr. Rahman Puspita, Sp.A","L","Anak",80000
"DOC002086","CLN00058","dr. Rahman Puspita, Sp.A","L","Anak",80000
"DOC002087","CLN00053","dr. Rahmat Permadi, Sp.A","L","Anak",80000
"DOC002088","CLN00054","dr. Rahmat Permadi, Sp.A","L","Anak",80000
"DOC002089","CLN00086","dr. Rahmi Dabukke, Sp.PD","P","Penyakit Dalam",80000
"DOC002090","CLN00087","dr. Rahmi Dabukke, Sp.PD","P","Penyakit Dalam",80000
"DOC002091","CLN00073","dr. Rahmi Firgantoro","P","Umum",60000
"DOC002092","CLN00074","dr. Rahmi Firgantoro","P","Umum",60000
"DOC002093","CLN00075","dr. Rahmi Firgantoro","P","Umum",60000
"DOC002094","CLN00078","dr. Rahmi Firgantoro","P","Umum",60000
"DOC002095","CLN00079","dr. Rahmi Firgantoro","P","Umum",60000
"DOC002096","CLN00026","dr. Rahmi Latupono","P","Umum",50000
"DOC002097","CLN00016","dr. Rahmi Mandala, Sp.KK","P","Kulit & Kelamin",80000
"DOC002098","CLN00017","dr. Rahmi Mandala, Sp.KK","P","Kulit & Kelamin",80000
"DOC002099","CLN00064","dr. Rahmi Maulana","P","Umum",50000
"DOC002100","CLN00059","dr. Rahmi Oktaviani, Sp.KK","P","Kulit & Kelamin",80000
"DOC002101","CLN00060","dr. Rahmi Oktaviani, Sp.KK","P","Kulit & Kelamin",80000
"DOC002102","CLN00061","dr. Rahmi Oktaviani, Sp.KK","P","Kulit & Kelamin",80000
"DOC002103","CLN00073","dr. Rahmi Wastuti","P","Umum",60000
"DOC002104","CLN00075","dr. Rahmi Wastuti","P","Umum",60000
"DOC002105","CLN00077","dr. Rahmi Wastuti","P","Umum",60000
"DOC002106","CLN00078","dr. Rahmi Wastuti","P","Umum",60000
"DOC002107","CLN00019","dr. Rahmi Zulaika, Sp.OG","P","Obgyn",1e+05
"DOC002108","CLN00021","dr. Rahmi Zulaika, Sp.OG","P","Obgyn",1e+05
"DOC002109","CLN00068","dr. Raihan Waskita","L","Umum",50000
"DOC002110","CLN00041","dr. Raina Firgantoro","P","Umum",50000
"DOC002111","CLN00042","dr. Raina Firgantoro","P","Umum",50000
"DOC002112","CLN00047","dr. Raina Firgantoro","P","Umum",50000
"DOC002113","CLN00048","dr. Raina Firgantoro","P","Umum",50000
"DOC002114","CLN00041","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002115","CLN00042","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002116","CLN00043","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002117","CLN00044","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002118","CLN00045","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002119","CLN00046","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002120","CLN00047","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002121","CLN00048","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002122","CLN00049","dr. Raina Halim, Sp.THT","P","THT",80000
"DOC002123","CLN00015","dr. Raina Mangunsong","P","Umum",50000
"DOC002124","CLN00068","dr. Raina Namaga, Sp.THT","P","THT",80000
"DOC002125","CLN00069","dr. Raina Namaga, Sp.THT","P","THT",80000
"DOC002126","CLN00070","dr. Raina Namaga, Sp.THT","P","THT",80000
"DOC002127","CLN00085","dr. Raina Nuraini, Sp.THT","P","THT",80000
"DOC002128","CLN00086","dr. Raina Nuraini, Sp.THT","P","THT",80000
"DOC002129","CLN00087","dr. Raina Nuraini, Sp.THT","P","THT",80000
"DOC002130","CLN00071","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002131","CLN00072","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002132","CLN00073","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002133","CLN00074","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002134","CLN00076","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002135","CLN00077","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002136","CLN00078","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002137","CLN00079","dr. Raina Palastri, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002138","CLN00015","dr. Raina Pranowo, Sp.KK","P","Kulit & Kelamin",80000
"DOC002139","CLN00016","dr. Raina Pranowo, Sp.KK","P","Kulit & Kelamin",80000
"DOC002140","CLN00018","dr. Raina Pranowo, Sp.KK","P","Kulit & Kelamin",80000
"DOC002141","CLN00051","dr. Raina Siregar","P","Umum",50000
"DOC002142","CLN00065","dr. Raisa Andriani, Sp.PD","P","Penyakit Dalam",80000
"DOC002143","CLN00066","dr. Raisa Andriani, Sp.PD","P","Penyakit Dalam",80000
"DOC002144","CLN00067","dr. Raisa Andriani, Sp.PD","P","Penyakit Dalam",80000
"DOC002145","CLN00071","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002146","CLN00072","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002147","CLN00073","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002148","CLN00074","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002149","CLN00076","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002150","CLN00077","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002151","CLN00078","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002152","CLN00079","dr. Raisa Hastuti, Sp.KK","P","Kulit & Kelamin",1e+05
"DOC002153","CLN00081","dr. Raisa Usamah, Sp.A","P","Anak",80000
"DOC002154","CLN00083","dr. Raisa Usamah, Sp.A","P","Anak",80000
"DOC002155","CLN00050","dr. Raisa Wahyuni","P","Umum",50000
"DOC002156","CLN00051","dr. Raisa Wahyuni","P","Umum",50000
"DOC002157","CLN00006","dr. Raisa Wasita","P","Umum",60000
"DOC002158","CLN00008","dr. Raisa Wasita","P","Umum",60000
"DOC002159","CLN00009","dr. Raisa Wasita","P","Umum",60000
"DOC002160","CLN00086","dr. Rangga Prayoga","L","Umum",50000
"DOC002161","CLN00087","dr. Rangga Prayoga","L","Umum",50000
"DOC002162","CLN00052","dr. Ratih Maryati, Sp.THT","P","THT",90000
"DOC002163","CLN00053","dr. Ratih Maryati, Sp.THT","P","THT",90000
"DOC002164","CLN00054","dr. Ratih Maryati, Sp.THT","P","THT",90000
"DOC002165","CLN00055","dr. Ratih Maryati, Sp.THT","P","THT",90000
"DOC002166","CLN00056","dr. Ratih Maryati, Sp.THT","P","THT",90000
"DOC002167","CLN00022","dr. Ratih Namaga, Sp.OG","P","Obgyn",1e+05
"DOC002168","CLN00023","dr. Ratih Namaga, Sp.OG","P","Obgyn",1e+05
"DOC002169","CLN00024","dr. Ratih Namaga, Sp.OG","P","Obgyn",1e+05
"DOC002170","CLN00025","dr. Ratih Namaga, Sp.OG","P","Obgyn",1e+05
"DOC002171","CLN00026","dr. Ratih Namaga, Sp.OG","P","Obgyn",1e+05
"DOC002172","CLN00027","dr. Ratih Namaga, Sp.OG","P","Obgyn",1e+05
"DOC002173","CLN00084","dr. Ratih Nashiruddin, Sp.A","P","Anak",80000
"DOC002174","CLN00015","dr. Ratih Wacana","P","Umum",50000
"DOC002175","CLN00016","dr. Ratih Wacana","P","Umum",50000
"DOC002176","CLN00017","dr. Ratih Wacana","P","Umum",50000
"DOC002177","CLN00065","dr. Ratih Waskita","P","Umum",50000
"DOC002178","CLN00066","dr. Ratih Waskita","P","Umum",50000
"DOC002179","CLN00057","dr. Ratih Yolanda, Sp.PD","P","Penyakit Dalam",80000
"DOC002180","CLN00057","dr. Ratna Sihombing, Sp.OG","P","Obgyn",1e+05
"DOC002181","CLN00058","dr. Ratna Sihombing, Sp.OG","P","Obgyn",1e+05
"DOC002182","CLN00068","dr. Rendy Laksmiwati, Sp.A","L","Anak",80000
"DOC002183","CLN00069","dr. Rendy Laksmiwati, Sp.A","L","Anak",80000
"DOC002184","CLN00070","dr. Rendy Laksmiwati, Sp.A","L","Anak",80000
"DOC002185","CLN00003","dr. Rendy Purnawati, Sp.A","L","Anak",80000
"DOC002186","CLN00081","dr. Rendy Wahyuni","L","Umum",50000
"DOC002187","CLN00082","dr. Rendy Wahyuni","L","Umum",50000
"DOC002188","CLN00001","dr. Respati Mustofa, Sp.KK","L","Kulit & Kelamin",80000
"DOC002189","CLN00002","dr. Respati Mustofa, Sp.KK","L","Kulit & Kelamin",80000
"DOC002190","CLN00057","dr. Restu Maryadi, Sp.THT","P","THT",80000
"DOC002191","CLN00058","dr. Restu Maryadi, Sp.THT","P","THT",80000
"DOC002192","CLN00019","dr. Restu Sihombing, Sp.OG","P","Obgyn",1e+05
"DOC002193","CLN00020","dr. Restu Sihombing, Sp.OG","P","Obgyn",1e+05
"DOC002194","CLN00021","dr. Restu Sihombing, Sp.OG","P","Obgyn",1e+05
"DOC002195","CLN00064","dr. Restu Suryatmi, Sp.OG","P","Obgyn",1e+05
"DOC002196","CLN00065","dr. Restu Suryatmi, Sp.OG","P","Obgyn",1e+05
"DOC002197","CLN00066","dr. Restu Suryatmi, Sp.OG","P","Obgyn",1e+05
"DOC002198","CLN00067","dr. Restu Suryatmi, Sp.OG","P","Obgyn",1e+05
"DOC002199","CLN00012","dr. Restu Susanti","P","Umum",50000
"DOC002200","CLN00013","dr. Restu Susanti","P","Umum",50000
"DOC002201","CLN00080","dr. Reza Samosir","L","Umum",50000
"DOC002202","CLN00004","dr. Reza Sitorus, Sp.A","L","Anak",80000
"DOC002203","CLN00064","dr. Ridwan Prasetyo","L","Umum",50000
"DOC002204","CLN00065","dr. Ridwan Prasetyo","L","Umum",50000
"DOC002205","CLN00067","dr. Ridwan Prasetyo","L","Umum",50000
"DOC002206","CLN00062","dr. Rika Pertiwi","P","Umum",50000
"DOC002207","CLN00084","dr. Rika Saputra","P","Umum",50000
"DOC002208","CLN00086","dr. Rika Saputra","P","Umum",50000
"DOC002209","CLN00022","dr. Rina Januar","P","Umum",50000
"DOC002210","CLN00003","dr. Rini Maheswara","P","Umum",50000
"DOC002211","CLN00072","dr. Rini Najmudin","P","Umum",60000
"DOC002212","CLN00073","dr. Rini Najmudin","P","Umum",60000
"DOC002213","CLN00075","dr. Rini Najmudin","P","Umum",60000
"DOC002214","CLN00076","dr. Rini Najmudin","P","Umum",60000
"DOC002215","CLN00029","dr. Rini Susanti","P","Umum",50000
"DOC002216","CLN00030","dr. Rini Susanti","P","Umum",50000
"DOC002217","CLN00011","dr. Rini Wijayanti, Sp.PD","P","Penyakit Dalam",80000
"DOC002218","CLN00012","dr. Rini Wijayanti, Sp.PD","P","Penyakit Dalam",80000
"DOC002219","CLN00013","dr. Rini Wijayanti, Sp.PD","P","Penyakit Dalam",80000
"DOC002220","CLN00003","dr. Rizki Kuswandari, Sp.THT","L","THT",80000
"DOC002221","CLN00060","dr. Rizki Rajasa, Sp.PD","L","Penyakit Dalam",80000
"DOC002222","CLN00061","dr. Rizki Rajasa, Sp.PD","L","Penyakit Dalam",80000
"DOC002223","CLN00052","dr. Rudi Hutasoit","L","Umum",60000
"DOC002224","CLN00062","dr. Saadat Hartati","L","Umum",50000
"DOC002225","CLN00063","dr. Saadat Hartati","L","Umum",50000
"DOC002226","CLN00066","dr. Saadat Wulandari","L","Umum",50000
"DOC002227","CLN00067","dr. Saadat Wulandari","L","Umum",50000
"DOC002228","CLN00019","dr. Sabar Haryanto, Sp.PD","L","Penyakit Dalam",80000
"DOC002229","CLN00020","dr. Sabar Haryanto, Sp.PD","L","Penyakit Dalam",80000
"DOC002230","CLN00023","dr. Sabar Sudiati, Sp.PD","L","Penyakit Dalam",80000
"DOC002231","CLN00027","dr. Sabar Sudiati, Sp.PD","L","Penyakit Dalam",80000
"DOC002232","CLN00073","dr. Sabri Haryanti","L","Umum",60000
"DOC002233","CLN00074","dr. Sabri Haryanti","L","Umum",60000
"DOC002234","CLN00075","dr. Sabri Haryanti","L","Umum",60000
"DOC002235","CLN00033","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002236","CLN00034","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002237","CLN00035","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002238","CLN00036","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002239","CLN00037","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002240","CLN00038","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002241","CLN00039","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002242","CLN00040","dr. Sabrina Lestari, Sp.THT","P","THT",1e+05
"DOC002243","CLN00019","dr. Sabrina Melani","P","Umum",50000
"DOC002244","CLN00021","dr. Sabrina Melani","P","Umum",50000
"DOC002245","CLN00050","dr. Sabrina Wijayanti","P","Umum",50000
"DOC002246","CLN00051","dr. Sabrina Wijayanti","P","Umum",50000
"DOC002247","CLN00017","dr. Sadina Jailani","P","Umum",50000
"DOC002248","CLN00018","dr. Sadina Jailani","P","Umum",50000
"DOC002249","CLN00085","dr. Sadina Laksita","P","Umum",50000
"DOC002250","CLN00086","dr. Sadina Laksita","P","Umum",50000
"DOC002251","CLN00029","dr. Sadina Suryono, Sp.A","P","Anak",80000
"DOC002252","CLN00033","dr. Safina Maulana","P","Umum",60000
"DOC002253","CLN00034","dr. Safina Maulana","P","Umum",60000
"DOC002254","CLN00035","dr. Safina Maulana","P","Umum",60000
"DOC002255","CLN00036","dr. Safina Maulana","P","Umum",60000
"DOC002256","CLN00037","dr. Safina Maulana","P","Umum",60000
"DOC002257","CLN00038","dr. Safina Maulana","P","Umum",60000
"DOC002258","CLN00039","dr. Safina Maulana","P","Umum",60000
"DOC002259","CLN00006","dr. Safina Riyanti","P","Umum",60000
